source_log,row_index,run_id,packet_uid,timestamp,flow_id,channel_type,tx_node,rx_node,direction,packet_size,rtp_sequence_number,rtp_timestamp_90khz,frame_id,rtp_parse_offset,RSSI_from_Sionna,RSSI_used_for_drop_decision,expected_p_loss,random_draw,final_decision,drop_reason,seed,sionna_sample_valid,sionna_channel_model,sionna_source_wall_time,sionna_source_sim_time,ns3_sionna_update_time,received,dropped,is_rtp
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9692,stage24_rf_stress_final_20260605T132014Z,5818,461.731295093,payload,payload,2,3,near_to_far,1446,33120,3203290802,3203290802,42,-73.96091,-73.96091,0.117166037,0.641525255,received,none,1337,true,rt_online,1780666119.7579641,435.271018505,461.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9694,stage24_rf_stress_final_20260605T132014Z,5819,461.834997293,payload,payload,2,3,near_to_far,1446,33121,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.076056729,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666119.9823112,435.47127533,461.8,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9696,stage24_rf_stress_final_20260605T132014Z,5820,461.939082493,payload,payload,2,3,near_to_far,1446,33122,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.194744184,received,none,1337,true,rt_online,1780666120.159565,435.671528101,461.9,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9698,stage24_rf_stress_final_20260605T132014Z,5821,462.043021693,payload,payload,2,3,near_to_far,1446,33123,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.822944255,received,none,1337,true,rt_online,1780666120.159565,435.671528101,462.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9700,stage24_rf_stress_final_20260605T132014Z,5822,462.146406893,payload,payload,2,3,near_to_far,641,33124,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.263894031,received,none,1337,true,rt_online,1780666120.336366,435.871775866,462.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9702,stage24_rf_stress_final_20260605T132014Z,5823,462.250086093,payload,payload,2,3,near_to_far,1446,33125,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.400106069,received,none,1337,true,rt_online,1780666120.336366,435.871775866,462.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9704,stage24_rf_stress_final_20260605T132014Z,5824,462.353254693,payload,payload,2,3,near_to_far,287,33126,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.151287342,received,none,1337,true,rt_online,1780666120.336366,435.871775866,462.3,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9707,stage24_rf_stress_final_20260605T132014Z,5825,462.456732293,payload,payload,2,3,near_to_far,1087,33127,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.370233261,received,none,1337,true,rt_online,1780666120.336366,435.871775866,462.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9709,stage24_rf_stress_final_20260605T132014Z,5826,462.560372493,payload,payload,2,3,near_to_far,1446,33128,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.880018585,received,none,1337,true,rt_online,1780666120.336366,435.871775866,462.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9711,stage24_rf_stress_final_20260605T132014Z,5827,462.663794093,payload,payload,2,3,near_to_far,217,33129,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.174817778,received,none,1337,true,rt_online,1780666120.336366,435.871775866,462.6,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9713,stage24_rf_stress_final_20260605T132014Z,5828,462.767299293,payload,payload,2,3,near_to_far,756,33130,3203290802,3203290802,42,-73.961074,-73.961074,0.117174537,0.256540777,received,none,1337,true,rt_online,1780666120.336366,435.871775866,462.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9715,stage24_rf_stress_final_20260605T132014Z,5830,462.870364693,payload,payload,2,3,near_to_far,64,33131,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.694981987,received,none,1337,true,rt_online,1780666120.336366,435.871775866,462.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9717,stage24_rf_stress_final_20260605T132014Z,5832,462.974489893,payload,payload,2,3,near_to_far,1446,33132,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.478311988,received,none,1337,true,rt_online,1780666121.082156,436.07203269,462.9,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9719,stage24_rf_stress_final_20260605T132014Z,5833,463.078165093,payload,payload,2,3,near_to_far,1446,33133,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.749926816,received,none,1337,true,rt_online,1780666121.082156,436.07203269,463.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9721,stage24_rf_stress_final_20260605T132014Z,5834,463.181505293,payload,payload,2,3,near_to_far,196,33134,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.9849105,received,none,1337,true,rt_online,1780666121.3589509,436.872950077,463.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9723,stage24_rf_stress_final_20260605T132014Z,5835,463.285565493,payload,payload,2,3,near_to_far,1446,33135,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.309067202,received,none,1337,true,rt_online,1780666121.3589509,436.872950077,463.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9725,stage24_rf_stress_final_20260605T132014Z,5836,463.389718693,payload,payload,2,3,near_to_far,1446,33136,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.702045268,received,none,1337,true,rt_online,1780666121.3589509,436.872950077,463.3,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9727,stage24_rf_stress_final_20260605T132014Z,5837,463.493045293,payload,payload,2,3,near_to_far,532,33137,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.902785097,received,none,1337,true,rt_online,1780666121.5861788,437.073169231,463.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9729,stage24_rf_stress_final_20260605T132014Z,5838,463.597082493,payload,payload,2,3,near_to_far,1446,33138,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.054056057,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666121.7620242,437.273568153,463.5,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9731,stage24_rf_stress_final_20260605T132014Z,5839,463.701598693,payload,payload,2,3,near_to_far,1446,33139,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.802857027,received,none,1337,true,rt_online,1780666121.7620242,437.273568153,463.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9733,stage24_rf_stress_final_20260605T132014Z,5840,463.805365893,payload,payload,2,3,near_to_far,876,33140,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.193538583,received,none,1337,true,rt_online,1780666121.9840317,437.473842621,463.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9735,stage24_rf_stress_final_20260605T132014Z,5841,463.909790093,payload,payload,2,3,near_to_far,1446,2944,1619097022,1619097022,39,-73.961074,-73.961074,0.117174537,0.09777912,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666122.1615365,437.674066067,463.9,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9737,stage24_rf_stress_final_20260605T132014Z,5842,464.013456293,payload,payload,2,3,near_to_far,1446,33142,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.232527973,received,none,1337,true,rt_online,1780666122.1615365,437.674066067,464.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9739,stage24_rf_stress_final_20260605T132014Z,5843,464.116973093,payload,payload,2,3,near_to_far,280,33143,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.668909804,received,none,1337,true,rt_online,1780666122.3392627,437.874284983,464.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9741,stage24_rf_stress_final_20260605T132014Z,5844,464.220709493,payload,payload,2,3,near_to_far,1159,2580,133652,133652,24,-73.961074,-73.961074,0.117174537,0.828342516,received,none,1337,true,rt_online,1780666122.3392627,437.874284983,464.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9744,stage24_rf_stress_final_20260605T132014Z,5845,464.324474693,payload,payload,2,3,near_to_far,1101,33145,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.487866278,received,none,1337,true,rt_online,1780666122.5704083,438.07450676,464.3,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9746,stage24_rf_stress_final_20260605T132014Z,5846,464.427972293,payload,payload,2,3,near_to_far,792,33146,3203301092,3203301092,42,-73.961074,-73.961074,0.117174537,0.185455002,received,none,1337,true,rt_online,1780666122.5704083,438.07450676,464.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9748,stage24_rf_stress_final_20260605T132014Z,5848,464.531607693,payload,payload,2,3,near_to_far,64,33147,3203310875,3203310875,42,-73.961074,-73.961074,0.117174537,0.464595986,received,none,1337,true,rt_online,1780666122.747802,438.274721861,464.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9750,stage24_rf_stress_final_20260605T132014Z,5850,464.635766893,payload,payload,2,3,near_to_far,1446,33148,3203310875,3203310875,42,-73.961074,-73.961074,0.117174537,0.955075727,received,none,1337,true,rt_online,1780666122.747802,438.274721861,464.6,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9752,stage24_rf_stress_final_20260605T132014Z,5851,464.739954093,payload,payload,2,3,near_to_far,1446,33149,3203310875,3203310875,42,-73.961074,-73.961074,0.117174537,0.096186083,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666122.9760213,438.474915266,464.7,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9754,stage24_rf_stress_final_20260605T132014Z,5852,464.844112693,payload,payload,2,3,near_to_far,1212,33150,3203310875,3203310875,42,-73.961074,-73.961074,0.117174537,0.739985578,received,none,1337,true,rt_online,1780666122.9760213,438.474915266,464.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9756,stage24_rf_stress_final_20260605T132014Z,5853,464.947848893,payload,payload,2,3,near_to_far,1446,33151,3203310875,3203310875,42,-73.961074,-73.961074,0.117174537,0.014797201,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666123.1503215,438.678538799,464.9,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9758,stage24_rf_stress_final_20260605T132014Z,5854,465.052216093,payload,payload,2,3,near_to_far,1446,33152,3203310875,3203310875,42,-73.961074,-73.961074,0.117174537,0.281539457,received,none,1337,true,rt_online,1780666123.1503215,438.678538799,465.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9760,stage24_rf_stress_final_20260605T132014Z,5855,465.155799293,payload,payload,2,3,near_to_far,1446,33153,3203310875,3203310875,42,-73.961074,-73.961074,0.117174537,0.758469157,received,none,1337,true,rt_online,1780666123.1503215,438.678538799,465.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9762,stage24_rf_stress_final_20260605T132014Z,5856,465.259544693,payload,payload,2,3,near_to_far,394,33154,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.139606193,received,none,1337,true,rt_online,1780666123.3803976,438.878896713,465.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9764,stage24_rf_stress_final_20260605T132014Z,5857,465.363589893,payload,payload,2,3,near_to_far,1446,33155,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.22350746,received,none,1337,true,rt_online,1780666123.5573123,439.079166651,465.3,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9766,stage24_rf_stress_final_20260605T132014Z,5858,465.467175093,payload,payload,2,3,near_to_far,1446,33156,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.080154739,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666123.5573123,439.079166651,465.4,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9768,stage24_rf_stress_final_20260605T132014Z,5859,465.571464293,payload,payload,2,3,near_to_far,1446,33157,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.756942977,received,none,1337,true,rt_online,1780666123.5573123,439.079166651,465.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9770,stage24_rf_stress_final_20260605T132014Z,5860,465.674732093,payload,payload,2,3,near_to_far,120,33158,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.836157625,received,none,1337,true,rt_online,1780666123.787272,439.279421091,465.6,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9772,stage24_rf_stress_final_20260605T132014Z,5861,465.778432693,payload,payload,2,3,near_to_far,1272,33159,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.309176243,received,none,1337,true,rt_online,1780666123.787272,439.279421091,465.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9774,stage24_rf_stress_final_20260605T132014Z,5862,465.881785893,payload,payload,2,3,near_to_far,661,33160,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.811938261,received,none,1337,true,rt_online,1780666123.9814615,439.479678631,465.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9776,stage24_rf_stress_final_20260605T132014Z,5863,465.985474093,payload,payload,2,3,near_to_far,1446,33161,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.365788196,received,none,1337,true,rt_online,1780666124.1566393,439.679862499,465.9,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9778,stage24_rf_stress_final_20260605T132014Z,5864,466.088681293,payload,payload,2,3,near_to_far,326,33162,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.94129006,received,none,1337,true,rt_online,1780666124.1566393,439.679862499,466.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9780,stage24_rf_stress_final_20260605T132014Z,5865,466.192107093,payload,payload,2,3,near_to_far,590,33163,3203310875,3203310875,42,-73.96091,-73.96091,0.117166037,0.405552159,received,none,1337,true,rt_online,1780666124.1566393,439.679862499,466.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9782,stage24_rf_stress_final_20260605T132014Z,5870,466.295395493,payload,payload,2,3,near_to_far,64,33164,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.264701271,received,none,1337,true,rt_online,1780666124.3869104,439.880092382,466.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9785,stage24_rf_stress_final_20260605T132014Z,5872,466.399119693,payload,payload,2,3,near_to_far,1446,33165,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.891680672,received,none,1337,true,rt_online,1780666124.5627215,440.080342531,466.3,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9787,stage24_rf_stress_final_20260605T132014Z,5873,466.503004893,payload,payload,2,3,near_to_far,1446,33166,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.765497956,received,none,1337,true,rt_online,1780666124.5627215,440.080342531,466.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9789,stage24_rf_stress_final_20260605T132014Z,5874,466.606982093,payload,payload,2,3,near_to_far,1446,33167,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.065904044,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666124.787896,440.280587912,466.6,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9791,stage24_rf_stress_final_20260605T132014Z,5875,466.710656693,payload,payload,2,3,near_to_far,1222,33168,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.219608887,received,none,1337,true,rt_online,1780666124.9670596,440.480867624,466.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9793,stage24_rf_stress_final_20260605T132014Z,5876,466.814609893,payload,payload,2,3,near_to_far,1446,33169,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.614726281,received,none,1337,true,rt_online,1780666124.9670596,440.480867624,466.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9795,stage24_rf_stress_final_20260605T132014Z,5877,466.918653093,payload,payload,2,3,near_to_far,1446,33170,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.853465458,received,none,1337,true,rt_online,1780666124.9670596,440.480867624,466.9,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9797,stage24_rf_stress_final_20260605T132014Z,5878,467.022608293,payload,payload,2,3,near_to_far,1446,33171,3203321959,3203321959,42,-73.960913,-73.960913,0.117166191,0.896269164,received,none,1337,true,rt_online,1780666125.1908793,440.681090355,467.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9799,stage24_rf_stress_final_20260605T132014Z,5879,467.126325493,payload,payload,2,3,near_to_far,1446,33172,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.90109199,received,none,1337,true,rt_online,1780666125.3656282,440.881330252,467.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9801,stage24_rf_stress_final_20260605T132014Z,5880,467.230217693,payload,payload,2,3,near_to_far,1446,33173,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.547696757,received,none,1337,true,rt_online,1780666125.3656282,440.881330252,467.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9803,stage24_rf_stress_final_20260605T132014Z,5881,467.334176893,payload,payload,2,3,near_to_far,621,33174,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.37027655,received,none,1337,true,rt_online,1780666125.3656282,440.881330252,467.3,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9805,stage24_rf_stress_final_20260605T132014Z,5882,467.438180093,payload,payload,2,3,near_to_far,1446,33175,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.736005523,received,none,1337,true,rt_online,1780666125.593576,441.081609249,467.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9807,stage24_rf_stress_final_20260605T132014Z,5883,467.541945893,payload,payload,2,3,near_to_far,310,33176,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.901811326,received,none,1337,true,rt_online,1780666125.7751713,441.281837463,467.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9809,stage24_rf_stress_final_20260605T132014Z,5884,467.645250693,payload,payload,2,3,near_to_far,365,33177,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.936645717,received,none,1337,true,rt_online,1780666125.7751713,441.281837463,467.6,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9811,stage24_rf_stress_final_20260605T132014Z,5885,467.748634493,payload,payload,2,3,near_to_far,130,33178,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.180435692,received,none,1337,true,rt_online,1780666125.9481926,441.482051373,467.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9813,stage24_rf_stress_final_20260605T132014Z,5886,467.852342893,payload,payload,2,3,near_to_far,374,33179,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.42145184,received,none,1337,true,rt_online,1780666125.9481926,441.482051373,467.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9815,stage24_rf_stress_final_20260605T132014Z,5887,467.955392093,payload,payload,2,3,near_to_far,86,33180,3203321959,3203321959,42,-73.96091,-73.96091,0.117166037,0.210355068,received,none,1337,true,rt_online,1780666126.1736543,441.682295322,467.9,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9817,stage24_rf_stress_final_20260605T132014Z,5889,468.058470493,payload,payload,2,3,near_to_far,64,33181,3203332451,3203332451,42,-73.96091,-73.96091,0.117166037,0.144769857,received,none,1337,true,rt_online,1780666126.1736543,441.682295322,468.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9819,stage24_rf_stress_final_20260605T132014Z,5891,468.162328093,payload,payload,2,3,near_to_far,472,33182,3203332451,3203332451,42,-73.96091,-73.96091,0.117166037,0.333887898,received,none,1337,true,rt_online,1780666126.3520477,441.882522583,468.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9821,stage24_rf_stress_final_20260605T132014Z,5892,468.265700493,payload,payload,2,3,near_to_far,609,33183,3203332451,3203332451,42,-73.96091,-73.96091,0.117166037,0.593801947,received,none,1337,true,rt_online,1780666126.3520477,441.882522583,468.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9824,stage24_rf_stress_final_20260605T132014Z,5893,468.369095893,payload,payload,2,3,near_to_far,189,33184,3203332451,3203332451,42,-73.961074,-73.961074,0.117174537,0.003488527,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666126.5785923,442.082764387,468.3,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9826,stage24_rf_stress_final_20260605T132014Z,5894,468.472360293,payload,payload,2,3,near_to_far,159,33185,3203332451,3203332451,42,-73.961074,-73.961074,0.117174537,0.203416285,received,none,1337,true,rt_online,1780666126.5785923,442.082764387,468.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9828,stage24_rf_stress_final_20260605T132014Z,5895,468.575474293,payload,payload,2,3,near_to_far,103,33186,3203332451,3203332451,42,-73.961074,-73.961074,0.117174537,0.363069782,received,none,1337,true,rt_online,1780666126.751584,442.282999516,468.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9830,stage24_rf_stress_final_20260605T132014Z,5896,468.679066293,payload,payload,2,3,near_to_far,128,33187,3203332451,3203332451,42,-73.961074,-73.961074,0.117174537,0.630089999,received,none,1337,true,rt_online,1780666126.751584,442.282999516,468.6,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9832,stage24_rf_stress_final_20260605T132014Z,5897,468.782355493,payload,payload,2,3,near_to_far,86,33188,3203332451,3203332451,42,-73.961074,-73.961074,0.117174537,0.846982966,received,none,1337,true,rt_online,1780666126.751584,442.282999516,468.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9834,stage24_rf_stress_final_20260605T132014Z,5899,468.885596893,payload,payload,2,3,near_to_far,64,33189,3203342129,3203342129,42,-73.961074,-73.961074,0.117174537,0.821506021,received,none,1337,true,rt_online,1780666126.9765494,442.483264446,468.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9836,stage24_rf_stress_final_20260605T132014Z,5901,468.989055493,payload,payload,2,3,near_to_far,152,33190,3203342129,3203342129,42,-73.961074,-73.961074,0.117174537,0.9061767,received,none,1337,true,rt_online,1780666127.1577733,442.683486223,468.9,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9838,stage24_rf_stress_final_20260605T132014Z,5902,469.092614693,payload,payload,2,3,near_to_far,126,33191,3203342129,3203342129,42,-73.961074,-73.961074,0.117174537,0.647701027,received,none,1337,true,rt_online,1780666127.1577733,442.683486223,469.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9840,stage24_rf_stress_final_20260605T132014Z,5903,469.195696693,payload,payload,2,3,near_to_far,83,33192,3203342129,3203342129,42,-73.961074,-73.961074,0.117174537,0.277076044,received,none,1337,true,rt_online,1780666127.1577733,442.683486223,469.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9842,stage24_rf_stress_final_20260605T132014Z,5904,469.299131093,payload,payload,2,3,near_to_far,89,33193,3203342129,3203342129,42,-73.961074,-73.961074,0.117174537,0.509612797,received,none,1337,true,rt_online,1780666127.3840473,442.883700371,469.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9844,stage24_rf_stress_final_20260605T132014Z,5905,469.402258093,payload,payload,2,3,near_to_far,103,33194,3203342129,3203342129,42,-73.961074,-73.961074,0.117174537,0.94778787,received,none,1337,true,rt_online,1780666127.5610356,443.083985329,469.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9846,stage24_rf_stress_final_20260605T132014Z,5906,469.505751093,payload,payload,2,3,near_to_far,78,33195,3203342129,3203342129,42,-73.961074,-73.961074,0.117174537,0.993568686,received,none,1337,true,rt_online,1780666127.5610356,443.083985329,469.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9848,stage24_rf_stress_final_20260605T132014Z,5907,469.609546293,payload,payload,2,3,near_to_far,86,33196,3203342129,3203342129,42,-73.961074,-73.961074,0.117174537,0.223195474,received,none,1337,true,rt_online,1780666127.7830331,443.284255743,469.6,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9850,stage24_rf_stress_final_20260605T132014Z,5909,469.712844693,payload,payload,2,3,near_to_far,64,33197,3203352866,3203352866,42,-73.961077,-73.961077,0.117174676,0.879541186,received,none,1337,true,rt_online,1780666127.9565887,443.484493732,469.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,9852,stage24_rf_stress_final_20260605T132014Z,5911,469.815963493,payload,payload,2,3,near_to_far,95,33198,3203352866,3203352866,42,-73.961077,-73.961077,0.117174676,0.087113352,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666127.9565887,443.484493732,469.8,0,1,True
